Counter(/execute_trajectory/feedback),Counter(/execute_trajectory/goal),Counter(/execute_trajectory/result),Counter(/execute_trajectory/status),Counter(/franka_control/error_recovery/status),Counter(/franka_gripper/grasp/goal),Counter(/franka_gripper/grasp/result),Counter(/franka_gripper/grasp/status),Counter(/franka_gripper/gripper_action/status),Counter(/franka_gripper/homing/status),Counter(/franka_gripper/joint_states),Counter(/franka_gripper/move/goal),Counter(/franka_gripper/move/result),Counter(/franka_gripper/move/status),Counter(/franka_gripper/stop/status),Counter(/franka_state_controller/F_ext),Counter(/franka_state_controller/franka_states),Counter(/franka_state_controller/joint_states),Counter(/franka_state_controller/joint_states_desired),Counter(/joint_states),Counter(/joint_states_desired),Counter(/move_group/display_planned_path),Counter(/move_group/feedback),Counter(/move_group/goal),Counter(/move_group/monitored_planning_scene),Counter(/move_group/ompl/parameter_descriptions),Counter(/move_group/ompl/parameter_updates),Counter(/move_group/plan_execution/parameter_descriptions),Counter(/move_group/plan_execution/parameter_updates),Counter(/move_group/planning_scene_monitor/parameter_descriptions),Counter(/move_group/planning_scene_monitor/parameter_updates),Counter(/move_group/result),Counter(/move_group/sense_for_plan/parameter_descriptions),Counter(/move_group/sense_for_plan/parameter_updates),Counter(/move_group/status),Counter(/move_group/trajectory_execution/parameter_descriptions),Counter(/move_group/trajectory_execution/parameter_updates),Counter(/pickup/status),Counter(/place/status),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/feedback),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/goal),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/result),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/status),Counter(/position_joint_trajectory_controller/state),Counter(/rosout),Counter(/rosout_agg),Counter(/statistics),Counter(/tf),Counter(/tf_static)
0,0,0,2,2,0,0,2,3,3,6,0,1,3,0,20,15,14,0,6,13,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,10,0,0,2,23,0,0,10,38,0
0,0,0,3,0,0,0,3,3,3,9,0,0,3,13,15,4,8,0,19,19,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,6,2,10,0,0,3,24,0,0,6,30,0
0,0,0,2,5,0,0,2,2,2,6,0,0,3,3,11,0,20,0,20,15,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,3,10,0,0,2,24,0,0,5,26,0
0,0,0,3,3,0,0,3,3,3,3,0,0,2,2,19,40,13,54,9,15,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,2,9,0,1,0,23,1,1,10,14,0
1,0,1,3,2,0,0,2,2,2,8,0,0,3,3,9,15,11,15,21,8,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,5,3,1,0,0,5,0,2,2,7,31,0
0,0,0,2,3,0,0,3,3,3,0,0,0,1,2,16,15,22,8,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,3,22,0,0,7,36,0
0,0,0,3,3,0,0,2,2,2,0,0,0,4,3,18,1,15,25,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,22,0,0,5,35,0
0,0,0,3,2,0,0,3,3,3,21,0,0,0,1,15,0,14,15,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,4,60,0,0,6,21,0
0,0,0,2,2,0,0,2,2,2,4,0,0,0,3,9,0,10,15,17,13,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,2,25,0,0,4,27,0
0,0,0,3,3,0,0,3,2,3,8,0,0,7,3,21,37,18,15,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,3,8,0,0,9,28,0
0,0,0,2,3,0,0,2,3,2,2,0,0,3,3,14,0,16,14,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,2,44,0,0,5,36,0
0,0,0,2,2,0,0,3,3,1,14,0,0,2,2,10,25,13,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,23,0,0,9,42,0
0,0,0,3,3,0,0,1,2,4,5,0,0,2,3,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,1,26,0,0,6,30,0
0,0,0,3,2,0,0,4,3,1,2,0,0,3,2,14,33,14,30,0,24,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,4,26,0,0,7,27,0
0,0,0,1,3,0,0,2,2,4,11,0,0,3,3,21,0,14,17,59,22,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,2,17,0,0,5,17,0
0,0,0,3,2,0,0,3,3,3,4,0,0,2,2,14,14,15,6,16,15,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,33,0,0,5,28,0
0,0,0,2,3,0,0,2,2,2,5,0,0,3,3,16,8,12,26,17,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,5,25,0,0,6,41,0
0,0,0,0,1,0,0,3,3,3,5,0,0,2,2,14,3,8,9,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,23,0,0,6,27,0
