,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,anomaly,anomaly,anomaly,anomaly,anomaly,anomaly,anomaly
39,0.017891766503453255,0.027149097993969917,0.02144237793982029,0.028508786112070084,0.02085236832499504,0.018524516373872757,0.03186723217368126,0.015009097754955292,0.013512329198420048,0.019948555156588554,0.022055137902498245,0.015001540072262287,0.021963244304060936,0.0045004175044596195,0.019678285345435143,0.015569481067359447,0.019638514146208763,0.0479225292801857,0.013044726103544235,0.020308537408709526,0.014609710313379765
40,0.018043171614408493,0.028243564069271088,0.021559875458478928,0.02897036448121071,0.020863428711891174,0.01811957359313965,0.03167136013507843,0.015257549472153187,0.013270406052470207,0.020475046709179878,0.023143338039517403,0.014583110809326172,0.023087341338396072,0.004466995596885681,0.020571071654558182,0.014989946968853474,0.019821802154183388,0.049978043884038925,0.013643751852214336,0.01958388090133667,0.015166595578193665
41,0.017995942384004593,0.02810884825885296,0.021645767614245415,0.028246164321899414,0.020939240232110023,0.01745930314064026,0.03234432637691498,0.015153976157307625,0.012535843066871166,0.019574468955397606,0.020967204123735428,0.014108693227171898,0.024091927334666252,0.004561964888125658,0.02068435400724411,0.01542841736227274,0.021212797611951828,0.051138680428266525,0.013646956533193588,0.019395990297198296,0.015321353450417519
42,0.017880374565720558,0.02722727693617344,0.021504364907741547,0.027860412374138832,0.02127528190612793,0.017495879903435707,0.034342940896749496,0.015774201601743698,0.012524517253041267,0.01891595870256424,0.021020429208874702,0.012237878516316414,0.01877087540924549,0.0036871936172246933,0.02061920054256916,0.01607312448322773,0.02084905281662941,0.05112309753894806,0.013182484544813633,0.019936759024858475,0.014984067529439926
43,0.01786140166223049,0.025782639160752296,0.02178151160478592,0.027685007080435753,0.021024132147431374,0.017982367426156998,0.03427715227007866,0.015935055911540985,0.012334770523011684,0.01789361797273159,0.02121598646044731,0.012457371689379215,0.018702397122979164,0.004423202946782112,0.020653225481510162,0.014065036550164223,0.019966023042798042,0.05062907934188843,0.013111528009176254,0.019638432189822197,0.01420435681939125
44,0.01768781617283821,0.027497973293066025,0.02173270843923092,0.025981707498431206,0.020249364897608757,0.01788325607776642,0.03367578983306885,0.01633424684405327,0.01341333519667387,0.018157217651605606,0.02178688533604145,0.01184778194874525,0.01884119212627411,0.004539302084594965,0.02080337144434452,0.013156777247786522,0.018977638334035873,0.05128403753042221,0.013752028346061707,0.019673360511660576,0.014434689655900002
45,0.017056424170732498,0.029030965641140938,0.02303786762058735,0.02608347497880459,0.02062939666211605,0.0162409208714962,0.034218061715364456,0.01276466902345419,0.01325567252933979,0.01819751039147377,0.021154820919036865,0.012495221570134163,0.01893657259643078,0.0046302080154418945,0.019208790734410286,0.011628174223005772,0.017924997955560684,0.052499156445264816,0.01371980644762516,0.019643593579530716,0.015549718402326107
46,0.01790040358901024,0.02997220866382122,0.023120315745472908,0.026508605107665062,0.02067747712135315,0.016563991084694862,0.034053388983011246,0.01202472671866417,0.013198538683354855,0.018352027982473373,0.021900860592722893,0.012634726241230965,0.018926193937659264,0.004429479129612446,0.019250590354204178,0.012187039479613304,0.01431349664926529,0.05475324019789696,0.013240351341664791,0.01965423673391342,0.017066100612282753
47,0.018597014248371124,0.029247136786580086,0.023037103936076164,0.026176458224654198,0.021153928712010384,0.016217483207583427,0.03417167067527771,0.01273895613849163,0.012322571128606796,0.01833258382976055,0.0223606638610363,0.01256323792040348,0.019878331571817398,0.003886097576469183,0.017237532883882523,0.011532289907336235,0.014185585081577301,0.053631577640771866,0.013130824081599712,0.01785038411617279,0.016724929213523865
48,0.018604077398777008,0.029276913031935692,0.027350647374987602,0.02581287920475006,0.02104579098522663,0.0141631243750453,0.03376870974898338,0.012652062810957432,0.013476535677909851,0.018531791865825653,0.02179005928337574,0.012613791972398758,0.01969572715461254,0.004505126737058163,0.014146525412797928,0.011314982548356056,0.01319026853889227,0.05301851034164429,0.013355779461562634,0.01714693196117878,0.01691780984401703
49,0.018562177196145058,0.027576858177781105,0.03285473212599754,0.025871671736240387,0.020522786304354668,0.013535947538912296,0.03409246355295181,0.012574102729558945,0.013400482013821602,0.017668958753347397,0.018687603995203972,0.012878881767392159,0.018454240635037422,0.004475655034184456,0.01406160183250904,0.009210173040628433,0.013089155778288841,0.053917836397886276,0.01437334157526493,0.01711861789226532,0.017879774793982506
50,0.01857989840209484,0.02706429734826088,0.031842928379774094,0.025544235482811928,0.020285531878471375,0.014261014759540558,0.03423427417874336,0.012575045228004456,0.01336141861975193,0.017157305032014847,0.017625609412789345,0.012713807635009289,0.017416182905435562,0.004467320162802935,0.013967168517410755,0.009690904058516026,0.012791712768375874,0.05409218743443489,0.014237414114177227,0.01726466789841652,0.01673704944550991
51,0.01860438659787178,0.02661897987127304,0.03154297173023224,0.02580588310956955,0.020852698013186455,0.014813690446317196,0.0340164415538311,0.01323762722313404,0.013440709561109543,0.017086219042539597,0.017219889909029007,0.012457014992833138,0.01785217598080635,0.004609969910234213,0.013385139405727386,0.009634630754590034,0.011850574053823948,0.056497424840927124,0.014139787293970585,0.018027130514383316,0.01585199683904648
52,0.018109027296304703,0.025948189198970795,0.03126395121216774,0.026173627004027367,0.02090034820139408,0.013124518096446991,0.03257179632782936,0.011516348458826542,0.013408397324383259,0.018896162509918213,0.017316363751888275,0.01265951432287693,0.017725709825754166,0.005577642936259508,0.013842856511473656,0.009252222254872322,0.01087182853370905,0.0582771822810173,0.014052917249500751,0.01701122708618641,0.016689468175172806
53,0.018004214391112328,0.024989016354084015,0.031761251389980316,0.02598860114812851,0.02030661143362522,0.012246569618582726,0.036720916628837585,0.011481820605695248,0.014570416882634163,0.018975617364048958,0.019084889441728592,0.012758610770106316,0.017307503148913383,0.004783963784575462,0.013682900927960873,0.008874882943928242,0.010844379663467407,0.05930473282933235,0.01466604508459568,0.016948401927947998,0.017666256055235863
54,0.018005356192588806,0.024945730343461037,0.03285274654626846,0.026164725422859192,0.020266883075237274,0.009957144036889076,0.03970307484269142,0.011469829827547073,0.013635837472975254,0.019118091091513634,0.018229341134428978,0.012891240417957306,0.0173786748200655,0.004670422058552504,0.013815942220389843,0.009575193747878075,0.010873783379793167,0.058824051171541214,0.014524881727993488,0.017084674909710884,0.019234826788306236
55,0.018115201964974403,0.024929769337177277,0.03315579518675804,0.027092579752206802,0.02082807943224907,0.010615674778819084,0.03951375558972359,0.011335846036672592,0.013312955386936665,0.0189772080630064,0.018878893926739693,0.013548893854022026,0.01776731200516224,0.004525650758296251,0.013684364035725594,0.009457834996283054,0.011803530156612396,0.0581718385219574,0.014477220363914967,0.017115967348217964,0.01904881000518799
56,0.018010439351201057,0.028162216767668724,0.03389570489525795,0.025795213878154755,0.02064180187880993,0.009908721782267094,0.039570435881614685,0.012889106757938862,0.0133411455899477,0.01837855391204357,0.01801454834640026,0.018482277169823647,0.017686819657683372,0.0046140216290950775,0.013777152635157108,0.008651696145534515,0.011184243485331535,0.05818739905953407,0.0145911555737257,0.017723314464092255,0.01893049106001854
57,0.018029706552624702,0.02972775511443615,0.035082075744867325,0.026227636262774467,0.020173247903585434,0.010894045233726501,0.038954850286245346,0.01198885589838028,0.01452767476439476,0.018897779285907745,0.01814817637205124,0.02326132543385029,0.015978386625647545,0.005268435459583998,0.014036429114639759,0.008213569410145283,0.010867368429899216,0.05929546430706978,0.01469278335571289,0.01711294800043106,0.018927089869976044
58,0.01779421791434288,0.030333368107676506,0.02968442812561989,0.026255622506141663,0.02015683241188526,0.010668585076928139,0.03992454707622528,0.012043693102896214,0.013328226283192635,0.019175535067915916,0.019224578514695168,0.02286318689584732,0.01497049629688263,0.004418021999299526,0.013735994696617126,0.009088835678994656,0.011755164712667465,0.060856547206640244,0.015453516505658627,0.017221996560692787,0.019017931073904037
59,0.018727518618106842,0.030475016683340073,0.023617152124643326,0.026842327788472176,0.020666345953941345,0.011057334952056408,0.039859920740127563,0.012133539654314518,0.015844672918319702,0.018838007003068924,0.019389063119888306,0.02225487306714058,0.015772240236401558,0.004726335871964693,0.013634191825985909,0.008985674940049648,0.013017479330301285,0.0611557774245739,0.014295538887381554,0.019357377663254738,0.01737736351788044
60,0.01873345859348774,0.030928179621696472,0.022715860977768898,0.026648124679923058,0.020691536366939545,0.010874684900045395,0.04063303768634796,0.012941771186888218,0.016656069085001945,0.01912589743733406,0.020357202738523483,0.021402714774012566,0.015674056485295296,0.0046758768148720264,0.014512729831039906,0.008242428302764893,0.012914866209030151,0.060842398554086685,0.014294879510998726,0.019872630015015602,0.02070877142250538
61,0.018276814371347427,0.03052646853029728,0.022470824420452118,0.026229390874505043,0.020067008212208748,0.011040347628295422,0.04085707291960716,0.012164894491434097,0.018022583797574043,0.019075248390436172,0.02041570283472538,0.020671065896749496,0.014863257296383381,0.006398926489055157,0.01440322957932949,0.00854051485657692,0.012045648880302906,0.05997639521956444,0.014418848790228367,0.01951601728796959,0.020540103316307068
62,0.019444484263658524,0.03238748013973236,0.02242862433195114,0.02606843039393425,0.02043633721768856,0.011912388727068901,0.04101555049419403,0.012010248377919197,0.017837684601545334,0.01791997067630291,0.020560603588819504,0.01925814151763916,0.015198365785181522,0.005462626926600933,0.013990785926580429,0.008789346553385258,0.011651536449790001,0.05973007157444954,0.01473207212984562,0.019700679928064346,0.019905677065253258
63,0.020560352131724358,0.03446190804243088,0.022611383348703384,0.026613708585500717,0.020299438387155533,0.012039338238537312,0.036304667592048645,0.012019571848213673,0.017434095963835716,0.018162772059440613,0.019507665187120438,0.019591832533478737,0.015800777822732925,0.0058874827809631824,0.014027483761310577,0.008799937553703785,0.011633156798779964,0.057797130197286606,0.014563491567969322,0.021904535591602325,0.018513213843107224
64,0.02665289118885994,0.03354306146502495,0.023063769564032555,0.027422001585364342,0.020580096170306206,0.013072211295366287,0.03340233117341995,0.014225856401026249,0.018258145079016685,0.01805318146944046,0.02080279029905796,0.01873033680021763,0.014719882048666477,0.00578311737626791,0.014767242595553398,0.00833107903599739,0.012170739471912384,0.055271442979574203,0.013540888205170631,0.022386159747838974,0.017169278115034103
65,0.030901774764060974,0.032601065933704376,0.02225252240896225,0.026487721130251884,0.020040318369865417,0.012266118079423904,0.03239918872714043,0.014312487095594406,0.019276851788163185,0.018880637362599373,0.020056121051311493,0.018099945038557053,0.014936818741261959,0.005669590551406145,0.01467882189899683,0.008157510310411453,0.012210317887365818,0.055342622101306915,0.013659373857080936,0.02235020510852337,0.016667122021317482
66,0.032718475908041,0.02923385612666607,0.02124466374516487,0.02838098630309105,0.0197756364941597,0.01260542031377554,0.03102109022438526,0.013467447832226753,0.019160380586981773,0.019729748368263245,0.019865404814481735,0.014663605019450188,0.014801760204136372,0.006415830459445715,0.013840977102518082,0.008351549506187439,0.011787391267716885,0.05347221717238426,0.013346973806619644,0.02211702987551689,0.01610250398516655
67,0.03232545033097267,0.027032559737563133,0.021036308258771896,0.027948440983891487,0.019070127978920937,0.012469329871237278,0.030995439738035202,0.013679888099431992,0.018699992448091507,0.01910906843841076,0.01993389055132866,0.011822916567325592,0.014873487874865532,0.00556384539231658,0.013836955651640892,0.009344432502985,0.013772024773061275,0.05311112850904465,0.013395477086305618,0.021964866667985916,0.016091836616396904
68,0.03207264840602875,0.025876879692077637,0.020696667954325676,0.02851157635450363,0.017888644710183144,0.01489697489887476,0.029857389628887177,0.014233927242457867,0.01866280660033226,0.01888885535299778,0.019015876576304436,0.013005842454731464,0.014966558665037155,0.005679920315742493,0.01484053023159504,0.008509993553161621,0.012732784263789654,0.05262366682291031,0.013343825936317444,0.02219454012811184,0.015052355825901031
69,0.031527549028396606,0.027130132541060448,0.02002493292093277,0.028346247971057892,0.017722995951771736,0.016807446256279945,0.029595157131552696,0.014253899455070496,0.017236948013305664,0.019211459904909134,0.01875823549926281,0.013013574294745922,0.014089372009038925,0.005461446009576321,0.014774900861084461,0.008453832939267159,0.012237743474543095,0.0536767840385437,0.013555075041949749,0.02029152773320675,0.014816075563430786
70,0.03288569673895836,0.028208093717694283,0.01989472284913063,0.028299782425165176,0.016687624156475067,0.017340943217277527,0.02903425134718418,0.014831961132586002,0.016485925763845444,0.0196402408182621,0.01787463203072548,0.012892534025013447,0.014986444264650345,0.005648665130138397,0.014173694886267185,0.008611910045146942,0.012620111927390099,0.055673252791166306,0.013452856801450253,0.02043529972434044,0.010987130925059319
71,0.033873021602630615,0.028027839958667755,0.020511118695139885,0.02791319042444229,0.01715776138007641,0.01723785325884819,0.029956309124827385,0.015714535489678383,0.016330284997820854,0.019576607272028923,0.01801193878054619,0.013102704659104347,0.01498204655945301,0.006029417738318443,0.01410636492073536,0.009088101796805859,0.0124046066775918,0.05808379128575325,0.01322769932448864,0.02009192854166031,0.0113441227003932
